125,226,351,
636,926,1562,
457,910,1367,
653,867,1520,
99,879,978,
172,702,874,
362,383,745,
34,48,82,
546,734,1280,
109,170,279,
114,742,856,
500,939,1439,
121,826,947,
341,759,1100,
276,430,706,
188,256,444,
641,796,1437,
189,323,512,
203,651,854,
172,305,477,
252,486,738,
673,868,1541,
209,650,859,
318,490,808,
291,731,1022,
260,973,1233,
99,653,752,
290,687,977,
540,709,1249,
516,988,1504,
12,392,404,
80,462,542,
871,968,1839,
168,753,921,
606,934,1540,
447,946,1393,
200,298,498,
188,905,1093,
649,777,1426,
346,456,802,
414,857,1271,
21,433,454,
718,988,1706,
459,961,1420,
410,732,1142,
769,794,1563,
32,835,867,
157,566,723,
169,450,619,
408,652,1060,
667,890,1557,
318,928,1246,
407,634,1041,
102,166,268,
762,875,1637,
472,535,1007,
363,551,914,
436,783,1219,
126,694,820,
87,903,990,
399,674,1073,
280,362,642,
786,941,1727,
607,878,1485,
181,845,1026,
506,567,1073,
345,941,1286,
609,737,1346,
183,223,406,
361,936,1297,
217,725,942,
461,477,938,
319,545,864,
312,459,771,
99,588,687,
387,702,1089,
183,189,372,
167,745,912,
40,136,176,
697,890,1587,
144,651,795,
537,903,1440,
144,687,831,
592,750,1342,
664,850,1514,
351,469,820,
879,898,1777,
256,766,1022,
148,213,361,
544,733,1277,
87,118,205,
236,988,1224,
260,618,878,
736,847,1583,
221,549,770,
511,564,1075,
250,516,766,
81,886,967,
96,524,620,
159,734,893,
39,482,521,
258,736,994,
720,893,1613,
369,579,948,
436,995,1431,
420,873,1293,
667,703,1370,
635,817,1452,
651,853,1504,
230,520,750,
260,386,646,
326,847,1173,
226,440,666,
99,553,652,
466,571,1037,
348,848,1196,
224,231,455,
306,952,1258,
717,950,1667,
159,296,455,
607,686,1293,
162,478,640,
55,916,971,
122,831,953,
499,762,1261,
586,978,1564,
676,702,1378,
7,533,540,
405,889,1294,
198,740,938,
422,909,1331,
63,980,1043,
655,912,1567,
415,513,928,
455,507,962,
473,957,1430,
670,877,1547,
190,688,878,
31,396,427,
306,556,862,
457,597,1054,
412,995,1407,
177,479,656,
598,650,1248,
514,655,1169,
390,797,1187,
314,678,992,
74,145,219,
117,264,381,
412,473,885,
557,773,1330,
87,434,521,
402,997,1399,
181,448,629,
48,479,527,
507,874,1381,
29,365,394,
175,249,424,
196,260,456,
121,702,823,
612,647,1259,
317,664,981,
191,921,1112,
49,754,803,
259,673,932,
200,872,1072,
118,863,981,
593,848,1441,
321,418,739,
8,199,207,
53,156,209,
381,783,1164,
97,840,937,
252,574,826,
266,718,984,
127,965,1092,
228,609,837,
62,605,667,
518,952,1470,
253,615,868,
460,803,1263,
150,739,889,
357,443,800,
446,679,1125,
264,566,830,
581,943,1524,
119,201,320,
526,636,1162,
344,371,715,
520,751,1271,
115,855,970,
743,893,1636,
628,994,1622,
292,358,650,
663,788,1451,
668,808,1476,
175,455,630,
94,940,1034,
763,986,1749,
514,988,1502,
239,842,1081,
506,673,1179,
815,966,1781,
417,440,857,
120,322,442,
830,895,1725,
614,832,1446,
274,759,1033,
487,760,1247,
731,833,1564,
124,992,1116,
96,126,222,
