220,857,962,
266,968,1040,
380,487,668,
826,860,967,
571,1071,1301,
699,763,1413,
626,1094,1526,
698,750,1424,
173,515,678,
335,1096,1333,
620,810,1077,
573,742,1236,
132,211,334,
434,819,1035,
119,732,747,
750,1021,1512,
350,586,722,
718,823,917,
457,779,1100,
484,966,1424,
912,956,1255,
537,974,1504,
293,864,894,
388,983,1200,
949,966,1694,
474,712,835,
371,648,697,
464,514,649,
393,862,1099,
299,970,1164,
230,614,765,
293,907,1181,
373,923,935,
111,230,315,
148,926,965,
195,700,787,
284,659,752,
611,975,1183,
458,897,1215,
544,597,801,
583,997,1488,
359,475,646,
348,553,896,
336,482,533,
341,612,771,
629,881,1473,
480,619,791,
108,879,940,
237,297,361,
418,887,1269,
724,1078,1413,
541,619,1116,
706,850,1300,
197,304,463,
780,933,1655,
324,1058,1119,
573,959,1070,
548,1012,1114,
748,998,1527,
509,1058,1166,
528,997,1252,
169,1063,1077,
158,717,762,
226,427,557,
328,802,1061,
170,889,952,
811,837,1527,
540,1025,1126,
764,967,1663,
329,537,555,
479,863,1005,
315,587,694,
672,977,1087,
156,1038,1097,
208,659,855,
165,201,336,
571,825,1329,
125,430,498,
322,976,1053,
594,1005,1052,
196,472,662,
534,948,1101,
919,1018,1854,
502,645,802,
641,883,926,
281,654,807,
346,1042,1339,
987,1010,1335,
752,932,1670,
139,918,1015,
359,481,832,
324,1061,1146,
220,335,417,
548,626,700,
684,846,1380,
347,596,802,
250,1050,1166,
1043,1058,1899,
377,885,1019,
311,589,727,
278,585,721,
415,734,825,
172,621,670,
151,228,237,
671,748,763,
426,763,812,
840,1040,1156,
369,836,1000,
344,988,1328,
223,820,922,
567,1033,1189,
560,966,1452,
244,733,849,
379,1019,1125,
918,937,1098,
264,504,508,
444,799,1085,
586,850,861,
663,711,1138,
290,725,969,
198,1084,1200,
871,942,1212,
203,962,972,
112,253,303,
1060,1100,2087,
773,1060,1214,
515,1061,1158,
276,328,394,
176,349,390,
107,232,234,
349,702,995,
728,920,1261,
898,1064,1638,
195,249,351,
185,330,357,
462,524,532,
489,933,1049,
261,311,389,
288,1062,1198,
618,1038,1208,
123,378,438,
768,1095,1210,
793,830,1127,
412,1045,1384,
970,1060,1466,
631,677,816,
130,786,875,
566,587,837,
959,995,1234,
217,1020,1230,
613,1020,1612,
136,260,385,
690,1015,1688,
285,841,1064,
847,971,1141,
142,838,964,
364,792,1012,
634,1075,1698,
211,803,827,
422,590,965,
475,514,617,
425,755,980,
795,893,1144,
131,420,518,
311,341,563,
612,987,1176,
431,886,1156,
987,1083,1842,
222,963,1018,
253,536,675,
210,848,993,
145,588,681,
121,909,920,
431,703,893,
560,724,1077,
116,267,290,
178,985,1049,
473,767,1197,
162,478,495,
408,718,965,
338,558,574,
493,773,802,
855,1034,1884,
735,742,1073,
153,942,1077,
529,832,947,
419,475,669,
561,767,1254,
352,473,780,
237,1073,1122,
225,618,681,
282,423,441,
521,893,1048,
355,677,1008,
279,333,571,
513,1072,1342,
745,813,1092,
674,1018,1360,
353,421,692,
498,547,819,
511,956,1151,
842,984,1058,
129,590,706,
143,383,469,
522,827,895,
941,1036,1859,
608,1057,1374,
278,715,949,
233,709,789,
128,622,665,
466,849,905,
774,809,1007,
832,1014,1086,
155,830,953,
344,690,957,
143,1076,1164,
232,669,847,
476,644,991,
424,1066,1206,
797,850,981,
367,613,890,
302,606,862,
738,1093,1399,
726,793,808,
603,682,1061,
392,912,1044,
394,566,686,
488,1007,1226,
270,497,525,
614,888,1438,
299,931,1058,
756,804,1437,
650,914,1477,
278,853,1049,
617,657,1199,
359,460,760,
591,838,909,
256,487,514,
557,665,947,
722,1020,1313,
603,638,911,
500,596,989,
839,856,1267,
341,773,1072,
649,1090,1302,
244,544,650,
196,831,897,
321,1098,1300,
445,629,823,
790,877,1352,
583,593,1049,
219,806,976,
392,633,681,
723,1075,1152,
150,1025,1080,
148,1018,1063,
249,770,973,
407,923,1242,
506,764,1095,
344,983,1203,
356,1096,1244,
138,751,782,
407,589,656,
396,854,905,
194,1073,1259,
493,578,665,
298,931,1184,
189,634,744,
207,377,438,
712,1001,1463,
265,416,537,
415,903,936,
213,735,931,
333,604,837,
766,932,1271,
149,202,313,
811,918,1117,
165,1095,1258,
198,414,606,
161,577,683,
133,382,387,
404,938,1240,
919,991,1144,
259,345,367,
825,991,1368,
267,438,702,
190,325,467,
405,692,884,
469,544,761,
963,984,1352,
174,398,474,
672,735,745,
162,422,557,
165,905,978,
161,702,828,
547,930,999,
125,355,367,
115,485,503,
1038,1073,1984,
170,817,850,
