690,853,1276,
94,643,657,
61,411,467,
132,321,328,
477,615,758,
438,825,1212,
2,183,184,
165,617,712,
156,159,271,
9,18,21,
111,436,467,
443,993,1052,
19,899,907,
130,186,282,
303,651,668,
769,902,1381,
601,878,1017,
113,310,365,
319,939,943,
214,791,900,
262,363,434,
61,419,457,
143,404,484,
585,963,1086,
135,647,696,
122,832,836,
401,569,588,
241,438,677,
375,811,972,
304,812,865,
243,835,1006,
422,563,881,
229,545,577,
28,926,950,
73,673,735,
213,982,1130,
698,954,1007,
128,426,500,
244,438,460,
469,728,1099,
277,413,630,
186,882,887,
311,555,653,
176,542,625,
423,568,920,
490,716,936,
388,631,846,
19,503,509,
547,788,1222,
313,724,980,
23,736,745,
48,967,1003,
685,753,1242,
336,963,1260,
428,970,1372,
276,511,515,
159,683,727,
131,576,616,
369,501,653,
99,232,278,
97,669,701,
145,519,550,
431,917,969,
118,189,243,
69,813,847,
81,152,231,
329,505,609,
20,658,660,
744,796,1262,
540,619,648,
178,982,1103,
282,983,1231,
396,717,1003,
517,519,647,
243,783,823,
149,950,1052,
569,959,1435,
804,984,1487,
97,566,622,
70,181,190,
169,311,325,
32,731,754,
286,526,767,
337,621,650,
275,763,896,
111,869,913,
485,591,793,
98,918,998,
140,747,775,
299,721,1018,
68,958,960,
355,986,1013,
622,669,1015,
115,193,203,
37,425,429,
782,884,1438,
120,852,857,
106,928,1000,
97,637,659,
569,731,793,
825,924,1567,
373,755,1048,
537,998,1428,
185,821,870,
125,570,693,
51,762,801,
167,911,964,
54,170,186,
322,435,621,
481,565,786,
172,376,436,
333,847,1056,
599,752,1218,
311,890,1058,
117,240,295,
570,989,1017,
183,839,892,
391,416,467,
309,855,1154,
9,259,264,
751,785,1046,
283,379,661,
271,829,1021,
522,795,1154,
168,996,1024,
192,844,938,
500,953,1291,
508,593,939,
297,918,1038,
59,355,399,
78,790,818,
227,868,869,
51,966,969,
238,696,825,
284,615,725,
78,374,439,
111,953,1048,
254,338,550,
137,305,335,
169,719,818,
320,503,690,
441,931,953,
208,474,581,
69,934,968,
34,831,857,
67,358,404,
20,585,586,
374,379,441,
272,608,803,
76,941,1004,
488,818,1146,
832,975,1739,
831,899,1624,
236,575,689,
215,566,694,
333,355,490,
42,744,771,
46,426,447,
80,708,769,
240,521,722,
415,863,1104,
103,419,513,
767,905,1622,
342,775,990,
555,744,1212,
7,161,165,
452,816,1124,
666,704,869,
293,353,493,
553,615,1159,
373,908,915,
134,421,457,
301,744,924,
243,913,942,
196,991,1046,
273,742,744,
541,713,1047,
121,419,514,
608,878,1429,
249,564,679,
76,595,601,
482,935,1176,
86,464,485,
223,835,958,
114,470,545,
516,746,802,
305,753,979,
534,634,789,
685,746,1298,
575,867,1100,
380,995,1290,
420,813,932,
195,418,517,
119,233,328,
877,984,1377,
876,935,1290,
340,827,1101,
775,781,935,
781,901,1632,
870,879,1611,
151,552,652,
546,767,1168,
795,818,1506,
234,953,956,
421,438,618,
461,635,818,
392,816,978,
9,277,280,
792,930,1422,
148,483,491,
271,731,999,
108,279,286,
464,678,699,
300,996,1041,
846,920,1145,
204,914,963,
212,810,958,
5,759,763,
347,460,590,
201,291,316,
724,969,1333,
434,484,520,
505,663,1110,
515,723,1107,
813,970,1497,
621,964,974,
199,884,1067,
460,811,998,
87,344,422,
430,469,507,
282,348,507,
321,803,1084,
270,641,657,
303,345,600,
235,422,525,
397,845,975,
21,125,131,
417,637,944,
281,354,415,
170,291,362,
165,352,430,
78,825,871,
235,439,662,
59,120,173,
192,631,635,
449,952,992,
114,409,513,
424,809,1130,
914,922,1532,
140,234,293,
129,434,502,
4,413,416,
61,459,476,
128,796,840,
67,478,540,
432,849,982,
539,711,1209,
724,958,1315,
744,917,1113,
185,908,974,
569,629,653,
604,687,1041,
101,903,948,
800,871,998,
28,155,172,
180,996,1087,
148,831,970,
587,780,860,
555,645,691,
344,476,750,
156,280,409,
288,458,721,
798,983,1226,
145,218,291,
782,787,975,
414,438,514,
150,221,344,
698,922,1375,
670,719,732,
183,880,1051,
170,437,512,
338,434,708,
73,496,551,
76,171,233,
414,629,940,
17,322,338,
282,889,1079,
326,876,1168,
567,922,1011,
729,781,960,
201,342,359,
588,943,1469,
92,719,805,
547,747,1008,
264,270,510,
102,345,356,
349,801,968,
69,212,265,
90,208,216,
52,698,744,
3,730,731,
634,763,1004,
531,875,929,
27,430,450,
230,496,700,
453,629,865,
84,586,627,
240,784,964,
184,534,703,
426,732,874,
444,571,935,
130,162,211,
475,893,1298,
21,489,503,
187,613,674,
150,319,438,
10,15,16,
77,549,587,
363,570,822,
487,622,906,
462,820,1117,
11,667,674,
930,996,1799,
18,883,891,
729,944,1338,
59,244,259,
68,285,352,
622,758,983,
816,853,1418,
303,686,847,
427,740,999,
549,842,1193,
561,706,1049,
80,844,880,
299,717,925,
339,819,1128,
178,426,512,
196,739,800,
89,225,281,
354,622,773,
406,954,1005,
566,868,1358,
358,442,631,
680,715,1262,
807,887,1442,
425,945,1031,
551,643,983,
227,653,707,
178,928,1096,
481,834,894,
633,896,1234,
161,695,739,
338,672,904,
922,942,1116,
361,674,829,
355,547,712,
788,923,1353,
910,936,1772,
100,873,874,
102,145,213,
210,450,569,
205,609,616,
