47,683,689,
297,422,440,
384,927,1227,
503,630,649,
83,381,442,
532,933,1387,
87,614,643,
941,954,1555,
110,723,727,
98,316,357,
161,205,261,
139,870,932,
127,595,641,
45,415,452,
513,801,1185,
765,964,1181,
73,578,584,
67,77,139,
537,569,883,
423,464,592,
275,731,945,
61,213,267,
66,960,986,
57,286,299,
535,765,918,
266,346,510,
134,541,601,
298,949,1115,
929,977,1489,
104,945,1011,
18,186,189,
346,959,1032,
424,787,823,
93,770,785,
313,556,796,
20,643,659,
168,206,218,
67,144,166,
294,962,1062,
133,459,497,
465,920,1255,
347,898,934,
194,982,1162,
533,577,938,
224,896,1003,
564,663,1060,
164,792,939,
327,968,1163,
607,792,867,
219,364,436,
607,849,867,
894,946,1227,
984,995,1739,
737,922,1040,
151,390,537,
71,712,725,
101,719,769,
281,438,566,
343,346,649,
417,671,938,
256,932,1062,
381,920,1245,
247,554,642,
810,970,1520,
68,139,200,
491,928,1149,
552,574,850,
38,587,624,
351,628,740,
104,709,728,
8,67,72,
537,567,852,
299,692,902,
409,651,668,
408,973,1138,
615,906,1014,
658,860,1263,
165,266,411,
54,715,746,
718,940,1205,
174,605,770,
647,716,1228,
559,728,988,
136,627,655,
38,264,285,
79,563,586,
305,523,692,
468,523,941,
697,819,1230,
418,437,485,
235,842,916,
636,756,1218,
189,384,543,
258,912,998,
341,910,1053,
580,616,939,
294,423,692,
744,754,1254,
144,359,423,
578,678,1059,
26,249,251,
35,547,580,
914,983,1663,
571,745,1202,
636,724,750,
429,887,1236,
476,589,1008,
9,214,221,
141,172,253,
68,861,867,
143,908,1035,
436,791,1085,
600,705,865,
630,905,1235,
450,603,869,
100,205,267,
469,519,954,
153,847,931,
707,935,1341,
610,946,1513,
925,928,1401,
252,801,885,
621,898,950,
188,538,554,
491,576,796,
514,801,1106,
740,912,951,
561,641,895,
449,683,966,
358,644,754,
274,637,781,
412,450,757,
686,897,1006,
377,954,1171,
256,390,522,
351,859,1033,
403,988,1060,
74,531,596,
244,524,735,
173,886,1036,
234,993,1075,
179,586,628,
188,242,330,
544,588,792,
878,912,1392,
131,844,955,
751,908,1566,
289,981,1238,
152,383,391,
199,579,708,
274,914,1158,
361,647,713,
192,672,731,
892,895,1782,
728,757,1288,
56,684,722,
107,884,907,
380,797,931,
183,725,797,
165,540,549,
473,996,1177,
239,414,578,
404,775,910,
98,287,346,
246,510,596,
227,644,860,
91,989,1019,
419,676,972,
26,519,522,
398,821,1080,
313,413,616,
934,975,1380,
555,820,930,
76,97,144,
82,727,797,
658,762,855,
828,909,1040,
124,482,510,
312,945,991,
174,816,969,
183,623,742,
792,962,1281,
220,514,614,
633,828,1347,
304,414,655,
235,494,612,
308,522,826,
294,672,897,
27,239,254,
261,941,1067,
776,826,978,
625,898,1425,
580,963,1525,
45,255,270,
285,868,879,
878,907,1424,
916,981,1669,
497,667,777,
296,536,566,
208,412,440,
176,521,570,
438,547,923,
201,448,455,
209,545,568,
732,886,1022,
704,850,1259,
105,689,787,
258,687,746,
141,645,766,
865,881,1196,
662,805,1419,
142,926,1066,
18,170,186,
57,277,284,
188,539,699,
451,644,747,
187,210,251,
165,773,932,
240,271,355,
259,405,559,
75,483,538,
582,973,1306,
358,686,799,
118,977,1061,
725,999,1548,
32,790,801,
28,344,370,
78,725,783,
252,965,1207,
529,991,1368,
356,359,435,
320,343,568,
825,942,1160,
289,957,1196,
781,801,1049,
298,467,662,
61,384,387,
355,510,775,
702,989,1572,
237,894,1005,
171,702,758,
129,797,810,
30,720,731,
432,958,1054,
287,631,697,
180,567,663,
435,757,974,
533,901,1414,
878,899,923,
77,855,870,
20,617,631,
264,982,1155,
288,968,1234,
367,877,902,
681,745,1411,
136,549,567,
29,491,507,
344,970,1308,
476,791,1081,
65,718,758,
872,964,1475,
660,876,1515,
235,857,952,
130,680,749,
453,562,920,
461,642,807,
24,75,78,
378,587,683,
439,690,778,
335,538,706,
547,956,999,
378,714,961,
402,544,809,
756,964,1672,
345,962,1270,
468,840,1103,
262,715,857,
56,461,511,
65,841,869,
552,738,1228,
657,744,1069,
380,877,1094,
418,458,776,
265,323,587,
483,877,1306,
34,504,505,
432,621,723,
647,864,1165,
381,718,835,
457,792,1212,
320,731,910,
33,702,716,
61,171,221,
284,879,1054,
103,667,706,
341,425,763,
255,299,379,
612,941,1201,
732,946,1338,
99,702,782,
