179,805,984,
351,451,802,
660,872,1532,
349,910,1259,
325,707,1032,
395,802,1197,
173,1030,1203,
402,1059,1461,
242,979,1221,
517,734,1251,
124,717,841,
163,877,1040,
434,802,1236,
800,959,1759,
360,441,801,
120,125,245,
451,639,1090,
446,655,1101,
599,835,1434,
701,829,1530,
688,1044,1732,
812,955,1767,
833,899,1732,
168,1072,1240,
368,967,1335,
205,296,501,
820,1086,1906,
199,1018,1217,
166,403,569,
260,768,1028,
874,903,1777,
803,997,1800,
781,793,1574,
930,1067,1997,
367,501,868,
344,710,1054,
205,420,625,
292,852,1144,
215,506,721,
570,882,1452,
966,973,1939,
175,219,394,
115,818,933,
103,247,350,
620,703,1323,
395,763,1158,
783,992,1775,
495,824,1319,
922,1061,1983,
129,1038,1167,
471,597,1068,
212,859,1071,
344,614,958,
116,439,555,
166,344,510,
441,543,984,
263,944,1207,
186,714,900,
794,1055,1849,
244,647,891,
302,615,917,
621,1083,1704,
533,967,1500,
706,863,1569,
266,559,825,
498,647,1145,
232,234,466,
297,1032,1329,
120,637,757,
272,740,1012,
766,888,1654,
740,1028,1768,
284,522,806,
498,907,1405,
334,680,1014,
201,788,989,
306,463,769,
157,901,1058,
387,827,1214,
698,728,1426,
147,660,807,
173,448,621,
191,1079,1270,
497,923,1420,
313,516,829,
352,907,1259,
280,693,973,
373,480,853,
251,1043,1294,
257,394,651,
242,422,664,
398,746,1144,
397,461,858,
144,956,1100,
364,1004,1368,
173,794,967,
320,1009,1329,
283,626,909,
264,359,623,
227,742,969,
562,726,1288,
569,939,1508,
203,505,708,
863,1007,1870,
375,920,1295,
126,369,495,
912,936,1848,
136,925,1061,
352,594,946,
680,1064,1744,
386,485,871,
545,828,1373,
749,853,1602,
390,617,1007,
469,629,1098,
840,967,1807,
576,900,1476,
796,1035,1831,
808,978,1786,
587,935,1522,
490,883,1373,
140,658,798,
450,792,1242,
185,653,838,
431,800,1231,
681,708,1389,
327,1022,1349,
463,689,1152,
551,1077,1628,
355,1073,1428,
439,547,986,
734,970,1704,
814,901,1715,
773,971,1744,
385,1005,1390,
186,1037,1223,
547,841,1388,
333,731,1064,
134,299,433,
563,1059,1622,
159,222,381,
182,335,517,
114,749,863,
374,994,1368,
216,665,881,
504,950,1454,
354,1047,1401,
302,724,1026,
321,1058,1379,
312,614,926,
878,978,1856,
773,822,1595,
140,556,696,
942,1028,1970,
474,648,1122,
169,319,488,
198,621,819,
183,611,794,
343,569,912,
498,847,1345,
148,368,516,
480,1093,1573,
730,814,1544,
134,204,338,
560,764,1324,
211,301,512,
577,984,1561,
157,618,775,
674,1049,1723,
157,787,944,
967,999,1966,
386,574,960,
498,832,1330,
330,620,950,
127,644,771,
370,601,971,
199,722,921,
652,675,1327,
353,836,1189,
793,847,1640,
405,998,1403,
601,712,1313,
426,781,1207,
839,894,1733,
863,905,1768,
536,930,1466,
424,916,1340,
721,833,1554,
545,1064,1609,
246,704,950,
120,667,787,
537,1058,1595,
327,1057,1384,
114,217,331,
371,907,1278,
206,659,865,
733,1082,1815,
242,499,741,
625,879,1504,
531,607,1138,
463,958,1421,
288,1093,1381,
344,701,1045,
209,648,857,
201,893,1094,
918,1000,1918,
525,812,1337,
149,760,909,
113,714,827,
711,716,1427,
472,640,1112,
958,999,1957,
230,643,873,
131,221,352,
269,812,1081,
830,1094,1924,
559,747,1306,
141,1011,1152,
849,1066,1915,
537,925,1462,
315,352,667,
627,776,1403,
605,865,1470,
582,1091,1673,
169,241,410,
489,542,1031,
196,1032,1228,
456,973,1429,
229,679,908,
154,261,415,
207,961,1168,
319,609,928,
118,137,255,
882,925,1807,
445,900,1345,
559,676,1235,
875,918,1793,
143,462,605,
395,923,1318,
549,690,1239,
771,922,1693,
749,1086,1835,
119,894,1013,
109,588,697,
226,999,1225,
619,656,1275,
379,866,1245,
556,983,1539,
686,853,1539,
122,877,999,
125,465,590,
426,486,912,
657,981,1638,
576,829,1405,
122,594,716,
434,855,1289,
843,1018,1861,
331,883,1214,
157,723,880,
485,711,1196,
371,1005,1376,
761,1039,1800,
113,374,487,
711,889,1600,
700,967,1667,
507,802,1309,
565,1033,1598,
415,806,1221,
174,181,355,
527,976,1503,
307,628,935,
291,768,1059,
727,895,1622,
623,648,1271,
352,882,1234,
630,667,1297,
215,365,580,
131,229,360,
646,729,1375,
185,661,846,
543,573,1116,
213,402,615,
362,381,743,
432,454,886,
704,1069,1773,
174,918,1092,
545,617,1162,
725,919,1644,
394,1001,1395,
719,945,1664,
160,858,1018,
425,1083,1508,
378,450,828,
537,541,1078,
157,776,933,
660,1088,1748,
253,699,952,
708,1021,1729,
297,306,603,
467,572,1039,
750,938,1688,
