329,537,675,
559,788,1308,
668,703,888,
395,723,1008,
195,204,376,
309,905,910,
145,603,726,
346,479,719,
463,626,949,
820,829,1216,
269,717,782,
216,779,848,
373,844,1140,
395,928,1145,
219,568,693,
363,646,825,
631,837,1058,
497,731,1155,
530,714,821,
268,829,1050,
115,719,792,
644,664,713,
176,742,824,
261,858,1088,
566,811,1333,
115,621,693,
111,333,439,
347,917,1175,
616,731,941,
230,583,589,
112,808,871,
512,870,980,
510,612,674,
304,705,876,
573,815,1085,
107,555,560,
579,998,1146,
342,380,622,
255,541,662,
682,918,1435,
806,887,1467,
361,957,1192,
226,372,594,
564,641,1199,
326,704,872,
449,590,676,
134,288,379,
613,792,1140,
751,759,1155,
585,695,1190,
291,763,880,
283,948,1020,
809,916,1172,
428,899,910,
225,480,659,
539,650,697,
445,469,682,
200,704,883,
447,459,765,
394,425,454,
316,699,993,
199,209,283,
883,904,1541,
787,836,1546,
640,974,1167,
554,577,1022,
323,343,404,
415,602,992,
577,586,1115,
248,523,745,
718,724,893,
384,558,648,
251,363,530,
547,606,857,
125,591,685,
264,543,742,
105,605,654,
200,650,715,
131,937,1008,
160,747,904,
479,681,1088,
140,401,474,
264,666,755,
357,527,645,
482,635,1045,
775,798,961,
564,906,988,
279,424,633,
280,403,424,
866,886,1004,
456,737,833,
349,358,663,
126,880,982,
182,211,240,
346,522,646,
522,817,919,
374,942,1049,
419,892,1118,
153,451,510,
144,607,722,
839,969,1286,
532,588,810,
414,882,1232,
354,530,783,
500,559,1012,
231,590,719,
158,707,769,
335,826,892,
383,951,1222,
433,928,1342,
159,241,255,
197,826,981,
258,353,472,
194,905,1074,
149,836,920,
245,742,931,
568,999,1348,
242,613,683,
515,819,1332,
370,484,534,
455,637,772,
687,702,1205,
387,702,926,
712,817,949,
229,480,533,
506,621,1107,
197,446,550,
340,616,670,
887,903,1620,
723,809,1115,
586,749,1200,
279,528,716,
292,790,876,
119,408,483,
449,890,1263,
510,912,1036,
166,552,598,
379,838,1088,
131,410,425,
188,652,753,
604,664,1003,
508,929,1118,
488,835,1082,
112,597,664,
294,835,976,
322,569,855,
131,388,508,
216,841,929,
725,837,958,
147,230,345,
572,894,1337,
830,884,972,
104,281,367,
479,559,791,
370,986,1015,
486,943,1125,
154,542,549,
285,411,660,
347,471,774,
403,579,831,
376,652,909,
464,598,662,
638,721,804,
526,642,757,
817,851,1273,
186,865,1000,
312,420,555,
105,864,916,
535,818,1054,
197,231,300,
674,794,1269,
784,949,1416,
321,662,950,
522,588,724,
535,544,877,
634,666,963,
585,974,1073,
621,887,1330,
676,681,991,
276,995,1190,
163,622,771,
169,600,740,
125,684,784,
325,936,1137,
288,628,888,
201,535,585,
378,576,652,
332,662,974,
855,963,1349,
138,410,475,
406,525,673,
165,243,401,
599,619,1047,
630,810,854,
310,430,560,
462,991,1098,
621,832,1449,
816,912,1262,
156,309,365,
571,924,1028,
305,552,698,
195,937,945,
376,755,1089,
248,446,505,
279,786,882,
539,917,1429,
318,769,897,
380,874,1036,
