598,897,1495,
821,882,1703,
180,832,1012,
568,680,1248,
927,1040,1967,
777,783,1560,
656,878,1534,
121,168,289,
632,869,1501,
538,584,1122,
697,770,1467,
692,707,1399,
455,572,1027,
490,653,1143,
938,1022,1960,
328,569,897,
649,989,1638,
330,628,958,
160,255,415,
11,832,843,
414,856,1270,
175,182,357,
334,442,776,
216,917,1133,
391,726,1117,
336,611,947,
106,708,814,
469,559,1028,
176,716,892,
397,846,1243,
557,563,1120,
352,671,1023,
223,359,582,
275,1000,1275,
643,813,1456,
188,659,847,
370,640,1010,
807,826,1633,
480,835,1315,
751,900,1651,
364,884,1248,
289,528,817,
773,799,1572,
337,867,1204,
284,526,810,
170,207,377,
174,596,770,
515,783,1298,
506,955,1461,
508,726,1234,
90,543,633,
708,856,1564,
418,807,1225,
319,816,1135,
297,801,1098,
99,223,322,
198,340,538,
226,975,1201,
648,798,1446,
303,835,1138,
438,729,1167,
188,889,1077,
422,885,1307,
114,719,833,
140,681,821,
429,924,1353,
347,786,1133,
43,925,968,
320,590,910,
89,399,488,
299,845,1144,
525,746,1271,
351,603,954,
660,879,1539,
611,742,1353,
369,813,1182,
491,881,1372,
404,466,870,
583,691,1274,
250,277,527,
625,775,1400,
489,519,1008,
163,626,789,
743,1015,1758,
699,1013,1712,
274,703,977,
220,1019,1239,
272,800,1072,
613,907,1520,
741,910,1651,
848,882,1730,
249,360,609,
146,590,736,
202,645,847,
382,554,936,
594,691,1285,
116,386,502,
36,471,507,
833,1017,1850,
498,929,1427,
646,838,1484,
189,293,482,
351,701,1052,
202,613,815,
844,850,1694,
77,361,438,
314,824,1138,
763,966,1729,
429,553,982,
190,925,1115,
200,1001,1201,
291,567,858,
228,445,673,
262,582,844,
632,732,1364,
740,831,1571,
918,1031,1949,
189,675,864,
204,891,1095,
593,737,1330,
557,788,1345,
186,366,552,
401,895,1296,
459,602,1061,
393,769,1162,
242,334,576,
303,449,752,
222,549,771,
121,706,827,
154,787,941,
748,1026,1774,
641,996,1637,
800,962,1762,
125,533,658,
439,764,1203,
615,636,1251,
687,969,1656,
553,970,1523,
460,553,1013,
370,910,1280,
541,803,1344,
669,913,1582,
502,631,1133,
684,871,1555,
441,879,1320,
829,836,1665,
117,694,811,
723,748,1471,
431,714,1145,
741,894,1635,
712,819,1531,
478,818,1296,
556,764,1320,
415,631,1046,
166,244,410,
729,856,1585,
361,897,1258,
292,936,1228,
229,958,1187,
336,466,802,
254,383,637,
572,905,1477,
231,774,1005,
960,1035,1995,
90,92,182,
208,390,598,
265,872,1137,
612,845,1457,
356,519,875,
400,577,977,
158,929,1087,
246,1031,1277,
729,925,1654,
290,965,1255,
87,437,524,
711,959,1670,
575,995,1570,
358,637,995,
680,689,1369,
185,568,753,
